002481,1
002482,1
002483,1
002484,1
002485,1
002486,1
002487,1
002488,1
002489,1
002490,1
002491,1
002492,1
002493,1
002494,1
002495,1
002496,1
002497,1
002498,1
002499,1
002500,1
002501,1
002502,1
002503,1
002504,1
002505,1
002506,1
002507,1
002508,1
002509,1
002510,1
002511,1
002512,1
002513,1
002514,1
002515,1
002516,1
002517,1
002518,1
002519,1
002520,1
002521,1
002522,1
002523,1
002524,1
002526,1
002527,1
002528,1
002529,1
002530,1
002531,1
002532,1
002533,1
002534,1
002535,1
002536,1
002537,1
002538,1
002539,1
002540,1
002541,1
002542,1
002543,1
002544,1
002545,1
002546,1
002547,1
002548,1
002549,1
002550,1
002551,1
002552,1
002553,1
002554,1
002555,1
002556,1
002557,1
002558,1
002559,1
002560,1
002561,1
002562,1
002563,1
002564,1
002565,1
002566,1
002567,1
002568,1
002569,1
002570,1
002571,1
002572,1
002573,1
002574,1
002575,1
002576,1
002577,1
002578,1
002579,1
002580,1
002581,1
002582,1
002583,1
002584,1
002585,1
002586,1
002587,1
002588,1
002589,1
002590,1
002591,1
002592,1
002593,1
002594,1
002595,1
002596,1
002597,1
002598,1
002599,1
002600,1
002601,1
002602,1
002603,1
002604,1
002605,1
002606,1
002607,1
002608,1
002609,1
002610,1
002611,1
002612,1
002613,1
002614,1
002615,1
002616,1
002617,1
002618,1
002619,1
002620,1
002621,1
002622,1
002623,1
002624,1
002625,1
002626,1
002627,1
002628,1
002629,1
002630,1
002631,1
002632,1
002633,1
002634,1
002635,1
002636,1
002637,1
002638,1
002639,1
002640,1
002641,1
002642,1
002643,1
002644,1
002645,1
002646,1
002647,1
002648,1
002649,1
002650,1
002651,1
002652,1
002653,1
002654,1
002655,1
002656,1
002657,1
002658,1
002659,1
002660,1
002661,1
002662,1
002663,1
002664,1
002665,1
002666,1
002667,1
002668,1
002669,1
002670,1
002671,1
002672,1
002673,1
002674,1
002675,1
002676,1
002677,1
002678,1
002679,1
002680,1
002681,1
002682,1
002683,1
002684,1
002685,1
002686,1
002687,1
002688,1
002689,1
002690,1
002691,1
002692,1
002693,1
002694,1
002695,1
002696,1
002697,1
002698,1
002699,1
002700,1
002701,1
002702,1
002703,1
002705,1
002706,1
002707,1
002708,1
002709,1
002711,1
002712,1
002713,1
002714,1
002715,1
002716,1
002717,1
002718,1
002719,1
002721,1
002722,1
002723,1
002724,1
002725,1
002726,1
002727,1
002728,1
002729,1
002730,1
002731,1
002732,1
002733,1
002734,1
002735,1
002736,1
002737,1
002738,1
002739,1
002740,1
002741,1
002742,1
002743,1
002745,1
002746,1
002747,1
002748,1
002749,1
002750,1
002751,1
002752,1
002753,1
002755,1
002756,1
002757,1
002758,1
002759,1
002760,1
002761,1
002762,1
002763,1
002765,1
002766,1
002767,1
002768,1
002769,1
002770,1
002771,1
002772,1
002773,1
002774,1
002775,1
002776,1
002777,1
002778,1
002779,1
002780,1
002781,1
002782,1
002783,1
002785,1
002786,1
002787,1
002788,1
002789,1
002790,1
002791,1
002792,1
002793,1
002795,1
002796,1
002797,1
002798,1
002799,1
002800,1
002801,1
002802,1
002803,1
002805,1
002806,1
002807,1
002808,1
002809,1
002810,1
002811,1
002812,1
002813,1
002815,1
002816,1
002817,1
002818,1
002819,1
002820,1
002821,1
002822,1
002823,1
002824,1
002825,1
002826,1
002827,1
002828,1
002829,1
002830,1
002831,1
002832,1
002833,1
002835,1
002836,1
002837,1
002838,1
002839,1
002840,1
002841,1
002842,1
002843,1
002845,1
002846,1
002847,1
002848,1
002849,1
002850,1
002851,1
002852,1
002853,1
002855,1
002856,1
002857,1
002858,1
002859,1
002860,1
002861,1
002862,1
002863,1
002865,1
002866,1
002867,1
002868,1
002869,1
002870,1
002871,1
002872,1
002873,1
002875,1
002876,1
002877,1
002878,1
002879,1
002880,1
002881,1
002882,1
002883,1
002884,1
002885,1
002886,1
002887,1
002888,1
002889,1
002890,1
002891,1
002892,1
002893,1
002895,1
002896,1
002897,1
002898,1
002899,1
002900,1
002901,1
300001,1
300002,1
300003,1
300004,1
300005,1
300006,1
300007,1
300008,1
300009,1
300010,1
300011,1
300012,1
300013,1
300014,1
300015,1
300016,1
300017,1
300018,1
300019,1
300020,1
300021,1
300022,1
300023,1
300024,1
300025,1
300026,1
300027,1
300028,1
300029,1
300030,1
300031,1
300032,1
300033,1
300034,1
300035,1
300036,1
300037,1
300038,1
300039,1
300040,1
300041,1
300042,1
300043,1
300044,1
300045,1
300046,1
300047,1
300048,1
300049,1
300050,1
300051,1
300052,1
300053,1
300054,1
300055,1
300056,1
300057,1
300058,1
300059,1
300061,1
300062,1
300063,1
300064,1
300065,1
300066,1
300067,1
300068,1
300069,1
300070,1
300071,1
300072,1
300073,1
300074,1
300075,1
300076,1
300077,1
300078,1
300079,1
300080,1
300081,1
300082,1
300083,1
300084,1
300085,1
300086,1
300087,1
300088,1
300089,1
300090,1
300091,1
300092,1
300093,1
300094,1
300095,1
300096,1
300097,1
300098,1
300099,1
300100,1
300101,1
300102,1
300103,1
300104,1
300105,1
300106,1
300107,1
300108,1
300109,1
300110,1
300111,1
300112,1
300113,1
300114,1
300115,1
300116,1
300117,1
300118,1
300119,1
300120,1
300121,1
300122,1
300123,1
300124,1
300125,1
300126,1
300127,1
300128,1
300129,1
300130,1
300131,1
300132,1
300133,1
300134,1
300135,1
300136,1
300137,1
300138,1
300139,1
300140,1
300141,1
300142,1
300143,1
300144,1
300145,1
300146,1
300147,1
300148,1
300149,1
300150,1
300151,1
300152,1
300153,1
300154,1
300155,1
300156,1
300157,1
300158,1
300159,1
300160,1
300161,1
300162,1
300163,1
300164,1
300165,1
300166,1
300167,1
300168,1
300169,1
300170,1
300171,1
300172,1
300173,1
300174,1
300175,1
300176,1
300177,1
300178,1
300179,1
300180,1
300181,1
300182,1
300183,1
300184,1
300185,1
300187,1
300188,1
300189,1
300190,1
300191,1
300192,1
300193,1
300194,1
300195,1
300196,1
300197,1
300198,1
300199,1
300200,1
300201,1
300202,1
300203,1
300204,1
300205,1
300206,1
300207,1
300208,1
300209,1
300210,1
300211,1
300212,1
300213,1
300214,1
300215,1
300216,1
300217,1
300218,1
300219,1
300220,1
300221,1
300222,1
300223,1
300224,1
300225,1
300226,1
300227,1
300228,1
300229,1
300230,1
300231,1
300232,1
300233,1
300234,1
300235,1
300236,1
300237,1
300238,1
300239,1
300240,1
300241,1
300242,1
300243,1
300244,1
300245,1
300246,1
300247,1
300248,1
300249,1
300250,1
300251,1
300252,1
300253,1
300254,1
300255,1
300256,1
300257,1
300258,1
300259,1
300260,1
300261,1
300262,1
300263,1
300264,1
300265,1
300266,1
300267,1
300268,1
300269,1
300270,1
300271,1
300272,1
300273,1
300274,1
300275,1
300276,1
300277,1
300278,1
300279,1
300280,1
300281,1
300282,1
300283,1
300284,1
300285,1
300286,1
300287,1
300288,1
300289,1
300290,1
300291,1
300292,1
300293,1
300294,1
300295,1
300296,1
300297,1
300298,1
300299,1
300300,1
300301,1
300302,1
300303,1
300304,1
300305,1
300306,1
300307,1
300308,1
300309,1
300310,1
300311,1
300312,1
300313,1
300314,1
300315,1
300316,1
300317,1
300318,1
300319,1
300320,1
300321,1
300322,1
300323,1
300324,1
300325,1
300326,1
300327,1
300328,1
300329,1
300330,1
300331,1
300332,1
300333,1
300334,1
300335,1
300336,1
300337,1
300338,1
300339,1
300340,1
300341,1
300342,1
300343,1
300344,1
300345,1
300346,1
300347,1
300348,1
300349,1
300350,1
300351,1
300352,1
300353,1
300354,1
300355,1
300356,1
300357,1
300358,1
300359,1
300360,1
300362,1
300363,1
300364,1
300365,1
300366,1
300367,1
300368,1
300369,1
300370,1
300371,1
300373,1
300374,1
300375,1
300376,1
300377,1
300378,1
300379,1
300380,1
300381,1
300382,1
300383,1
300384,1
300385,1
300386,1
300387,1
300388,1
300389,1
300390,1
300391,1
300392,1
300393,1
300394,1
300395,1
300396,1
300397,1
300398,1
300399,1
300400,1
300401,1
300402,1
300403,1
300404,1
300405,1
300406,1
300407,1
300408,1
300409,1
300410,1
300411,1
300412,1
300413,1
300414,1
300415,1
300416,1
300417,1
300418,1
300419,1
300420,1
300421,1
300422,1
300423,1
300424,1
300425,1
300426,1
300427,1
300428,1
300429,1
300430,1
300431,1
300432,1
300433,1
300434,1
300435,1
300436,1
300437,1
300438,1
300439,1
300440,1
300441,1
300442,1
300443,1
300444,1
300445,1
300446,1
300447,1
300448,1
300449,1
300450,1
300451,1
300452,1
300453,1
300455,1
300456,1
300457,1
300458,1
300459,1
300460,1
300461,1
300462,1
300463,1
300464,1
300465,1
300466,1
300467,1
300468,1
300469,1
300470,1
300471,1
300472,1
300473,1
300474,1
300475,1
300476,1
300477,1
300478,1
300479,1
300480,1
300481,1
300482,1
300483,1
300484,1
300485,1
300486,1
300487,1
300488,1
300489,1
300490,1
300491,1
300492,1
300493,1
300494,1
300495,1
300496,1
300497,1
300498,1
300499,1
300500,1
300501,1
300502,1
300503,1
300505,1
300506,1
300507,1
300508,1
300509,1
300510,1
300511,1
300512,1
300513,1
300514,1
300515,1
300516,1
300517,1
300518,1
300519,1
300520,1
300521,1
300522,1
300523,1
300525,1
300526,1
300527,1
300528,1
300529,1
300530,1
300531,1
300532,1
300533,1
300534,1
300535,1
300536,1
300537,1
300538,1
300539,1
300540,1
300541,1
300542,1
300543,1
300545,1
300546,1
300547,1
300548,1
300549,1
300550,1
300551,1
300552,1
300553,1
300554,1
300555,1
300556,1
300557,1
300558,1
300559,1
300560,1
300561,1
300562,1
300563,1
300565,1
300566,1
300567,1
300568,1
300569,1
300570,1
300571,1
300572,1
300573,1
300575,1
300576,1
300577,1
300578,1
300579,1
300580,1
300581,1
300582,1
300583,1
300584,1
300585,1
300586,1
300587,1
300588,1
300589,1
300590,1
300591,1
300592,1
300593,1
300595,1
300596,1
300597,1
300598,1
300599,1
300600,1
300601,1
300602,1
300603,1
300604,1
300605,1
300606,1
300607,1
300608,1
300609,1
300610,1
300611,1
300612,1
300613,1
300615,1
300616,1
300617,1
300618,1
300619,1
300620,1
300621,1
300622,1
300623,1
300625,1
300626,1
300627,1
300628,1
300629,1
300630,1
300631,1
300632,1
300633,1
300635,1
300636,1
300637,1
300638,1
300639,1
300640,1
300641,1
300642,1
300643,1
300645,1
300646,1
300647,1
300648,1
300649,1
300650,1
300651,1
300652,1
300653,1
300654,1
300655,1
300656,1
300657,1
300658,1
300659,1
300660,1
300661,1
300662,1
300663,1
300665,1
300666,1
300667,1
300668,1
300669,1
300670,1
300671,1
300672,1
300673,1
300675,1
300676,1
300677,1
300678,1
300679,1
300680,1
300681,1
300682,1
300683,1
300685,1
300686,1
300687,1
300688,1
300689,1
300690,1
300691,1
300692,1
300693,1
300695,1
300696,1
300697,1
300698,1
300699,1
300700,1
300701,1
300702,1
600000,1
600004,1
600006,1
600007,1
600008,1
600009,1
600010,1
600011,1
600012,1
600015,1
600016,1
600017,1
600018,1
600019,1
600020,1
600021,1
600022,1
600023,1
600026,1
600027,1
600028,1
600029,1
600030,1
600031,1
600033,1
600035,1
600036,1
600037,1
600038,1
600039,1
600048,1
600050,1
600051,1
600052,1
600053,1
600054,1
600055,1
600056,1
600057,1
600058,1
600059,1
600060,1
600061,1
600062,1
600063,1
600064,1
600066,1
600067,1
600068,1
600069,1
600070,1
600071,1
600072,1
600073,1
600074,1
600075,1
600076,1
600077,1
600078,1
600079,1
600080,1
600081,1
600082,1
600083,1
600084,1
600085,1
600086,1
600088,1
600089,1
600090,1
600091,1
600093,1
600094,1
600095,1
600096,1
600097,1
600098,1
600099,1
600100,1
600101,1
600103,1
600104,1
600105,1
600106,1
600107,1
600108,1
600109,1
600110,1
600111,1
600112,1
600113,1
600114,1
600115,1
600116,1
600117,1
600118,1
600119,1
600120,1
600121,1
600122,1
600123,1
600125,1
600126,1
600127,1
600128,1
600129,1
600130,1
600131,1
600132,1
600133,1
600135,1
600136,1
600137,1
600138,1
600139,1
600141,1
600143,1
600145,1
600146,1
600148,1
600149,1
600150,1
600151,1
600152,1
600153,1
600155,1
600156,1
600157,1
600158,1
600159,1
600160,1
600161,1
600162,1
600163,1
600165,1
600166,1
600167,1
600168,1
600169,1
600170,1
600171,1
600172,1
600173,1
600175,1
600176,1
600177,1
600178,1
600179,1
600180,1
600182,1
600183,1
600184,1
600185,1
600186,1
600187,1
600188,1
600189,1
600190,1
600191,1
600192,1
600193,1
600195,1
600196,1
600197,1
600198,1
600199,1
600200,1
600201,1
600202,1
600203,1
600206,1
600207,1
600208,1
600209,1
600210,1
600211,1
600212,1
600213,1
600215,1
600216,1
600217,1
600218,1
600219,1
600220,1
600221,1
600222,1
600223,1
600225,1
600226,1
600227,1
600228,1
600229,1
600230,1
600231,1
600232,1
600233,1
600234,1
600235,1
600236,1
600237,1
600238,1
600239,1
600240,1
600241,1
600242,1
600243,1
600246,1
600247,1
600248,1
600249,1
600250,1
600251,1
600252,1
600255,1
600256,1
600257,1
600258,1
600259,1
600260,1
600261,1
600262,1
600265,1
600266,1
600267,1
600268,1
600269,1
600270,1
600271,1
600272,1
600273,1
600275,1
600276,1
600277,1
600278,1
600279,1
600280,1
600281,1
600282,1
600283,1
600284,1
600285,1
600287,1
600288,1
600289,1
600290,1
600291,1
600292,1
600293,1
600295,1
600297,1
600298,1
600299,1
600300,1
600301,1
600302,1
600303,1
600305,1
600306,1
600307,1
600308,1
600309,1
600310,1
600311,1
600312,1
600313,1
600315,1
600316,1
600317,1
600318,1
600319,1
600320,1
600321,1
600322,1
600323,1
600325,1
600326,1
600327,1
600328,1
600329,1
600330,1
600331,1
600332,1
600333,1
600335,1
600336,1
600337,1
600338,1
600339,1
600340,1
600343,1
600345,1
600346,1
600348,1
600350,1
600351,1
600352,1
600353,1
600354,1
600355,1
600356,1
600358,1
600359,1
600360,1
600361,1
600362,1
600363,1
600365,1
600366,1
600367,1
600368,1
600369,1
600370,1
600371,1
600372,1
600373,1
600375,1
600376,1
600377,1
600378,1
600379,1
600380,1
600381,1
600382,1
600383,1
600385,1
600386,1
600387,1
600388,1
600389,1
600390,1
600391,1
600392,1
600393,1
600395,1
600396,1
600397,1
600398,1
600399,1
600400,1
600401,1
600403,1
600405,1
600406,1
600408,1
600409,1
600410,1
600415,1
600416,1
600418,1
600419,1
600420,1
600421,1
600422,1
600423,1
600425,1
600426,1
600428,1
600429,1
600432,1
600433,1
600435,1
600436,1
600438,1
600439,1
600444,1
600446,1
600448,1
600449,1
600452,1
600455,1
600456,1
600458,1
600459,1
600460,1
600461,1
600462,1
600463,1
600466,1
600467,1
600468,1
600469,1
600470,1
600475,1
600476,1
600477,1
600478,1
600479,1
600480,1
600481,1
600482,1
600483,1
600485,1
600486,1
600487,1
600488,1
600489,1
600490,1
600491,1
600493,1
600495,1
600496,1
600497,1
600498,1
600499,1
600500,1
600501,1
600502,1
600503,1
600505,1
600506,1
600507,1
600508,1
600509,1
600510,1
600511,1
600512,1
600513,1
600515,1
600516,1
600517,1
600518,1
600519,1
600520,1
600521,1
600522,1
600523,1
600525,1
600526,1
600527,1
600528,1
600529,1
600530,1
600531,1
600532,1
600533,1
600535,1
600536,1
600537,1
600538,1
600539,1
600540,1
600543,1
600545,1
600546,1
600547,1
600548,1
600549,1
600550,1
600551,1
600552,1
600555,1
600556,1
600557,1
600558,1
600559,1
600560,1
600561,1
600562,1
600563,1
600565,1
600566,1
600567,1
600568,1
600569,1
600570,1
600571,1
600572,1
600573,1
600575,1
600576,1
600577,1
600578,1
600579,1
600580,1
600581,1
600582,1
600583,1
600584,1
600585,1
600586,1
600587,1
600588,1
600589,1
600590,1
600592,1
600593,1
600594,1
600595,1
600596,1
600597,1
600598,1
600599,1
600600,1
600601,1
600602,1
600603,1
600604,1
600605,1
600606,1
600608,1
600609,1
600610,1
600611,1
600612,1
600613,1
600614,1
600615,1
600616,1
600617,1
600618,1
600619,1
600620,1
600621,1
600622,1
600623,1
600624,1
600626,1
600628,1
600629,1
600630,1
600633,1
600634,1
600635,1
600636,1
600637,1
600638,1
600639,1
600640,1
600641,1
600642,1
600643,1
600644,1
600645,1
600647,1
600648,1
600649,1
600650,1
600651,1
600652,1
600653,1
600654,1
600655,1
600657,1
600658,1
600660,1
600661,1
600662,1
600663,1
600664,1
600665,1
600666,1
600667,1
600668,1
600671,1
600673,1
600674,1
600675,1
600676,1
600677,1
600678,1
600679,1
600680,1
600681,1
600682,1
600683,1
600684,1
600685,1
600686,1
600687,1
600688,1
600689,1
600690,1
600691,1
600692,1
600693,1
600694,1
600695,1
600696,1
600697,1
600698,1
600699,1
600701,1
600702,1
600703,1
600704,1
600705,1
600706,1
600707,1
600708,1
600710,1
600711,1
600712,1
600713,1
600714,1
600715,1
600716,1
600717,1
600718,1
600719,1
600720,1
600721,1
600722,1
600723,1
600724,1
600725,1
600726,1
600727,1
600728,1
600729,1
600730,1
600731,1
600732,1
600733,1
600734,1
600735,1
600736,1
600737,1
600738,1
600739,1
600740,1
600741,1
600742,1
600743,1
600744,1
600745,1
600746,1
600747,1
600748,1
600749,1
600750,1
600751,1
600753,1
600754,1
600755,1
600756,1
600757,1
600758,1
600759,1
600760,1
600761,1
600763,1
600764,1
600765,1
600766,1
600767,1
600768,1
600769,1
600770,1
600771,1
600773,1
600774,1
600775,1
600776,1
600777,1
600778,1
600779,1
600780,1
600781,1
600782,1
600783,1
600784,1
600785,1
600787,1
600789,1
600790,1
600791,1
600792,1
600793,1
600794,1
600795,1
600796,1
600797,1
600798,1
600800,1
600801,1
600802,1
600803,1
600804,1
600805,1
600806,1
600807,1
600808,1
600809,1
600810,1
600811,1
600812,1
600814,1
600815,1
600816,1
600817,1
600818,1
600819,1
600820,1
600821,1
600822,1
600823,1
600824,1
600825,1
600826,1
600827,1
600828,1
600829,1
600830,1
600831,1
600833,1
600834,1
600835,1
600836,1
600837,1
600838,1
600839,1
600841,1
600843,1
600844,1
600845,1
600846,1
600847,1
600848,1
600850,1
600851,1
600853,1
600854,1
600855,1
600856,1
600857,1
600858,1
600859,1
600860,1
600861,1
600862,1
600863,1
600864,1
600865,1
600866,1
600867,1
600868,1
600869,1
600870,1
600871,1
600872,1
600873,1
600874,1
600875,1
600876,1
600877,1
600879,1
600880,1
600881,1
600882,1
600883,1
600884,1
600885,1
600886,1
600887,1
600888,1
600889,1
600890,1
600891,1
600892,1
600893,1
600894,1
600895,1
600896,1
600897,1
600898,1
600900,1
600908,1
600909,1
600917,1
600919,1
